Cím,Épület/szárny,Szint,Helyiség száma,Helyiség neve,"Berendezés v. szolgáltatás
","Berendezés gyártó
","Berendezés tipusa
","Gyári szám/Egyéb berendezés adat
",Berendezés kód,Tender besorolás,Karb.alk./év
"Budapest, Akadémia u. 3.",A0028,3. emelet,314,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.039,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,315,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.040,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,315,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.041,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,315,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.042,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,315,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.043,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,316,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.044,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,316,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.045,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,317,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.046,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,317,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.047,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,318,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.048,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,318,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.049,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,318,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.050,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,318,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.051,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,319,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.052,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,319,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.053,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,320,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.054,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,320,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.055,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,321,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.056,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,321,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.057,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,321,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.058,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,321,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.059,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,322,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.060,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,322,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.061,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,322,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.062,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,322,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.063,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,323,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.064,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,323,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.065,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,324,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.066,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,324,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.067,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,326,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.068,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,326,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.069,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,328,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.070,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,328,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.071,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,328,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.072,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,328,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.073,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,325,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.074,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,325,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.075,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,327,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.076,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,327,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.077,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,329,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.078,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,329,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.079,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,330,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.080,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,330,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.081,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,331,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.082,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,331,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.083,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,335,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.084,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,335,belső ellenőrzés,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.085,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,334,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.086,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,334,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.087,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,333,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.088,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,333,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.089,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,332,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.090,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,332,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.091,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,336,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.092,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,336,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.093,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,338,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.094,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,338,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.095,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,337,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.096,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,337,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.097,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,339,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.098,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,339,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.099,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,340,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.100,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,340,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.101,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,313,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.102,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,313,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.103,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,312,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.104,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,312,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.105,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,310,idősügy.,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.106,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,310,idősügy.,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.107,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,311,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.108,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,311,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.109,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,309,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.110,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,309,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.111,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,308,idősügy.,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.112,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,308,idősügy.,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.113,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,307,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.114,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,307,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.115,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,307,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.116,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,307,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.117,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,306,tárgyaló,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.118,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,306,tárgyaló,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.119,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,306,tárgyaló,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.120,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,306,tárgyaló,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.121,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,305,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.122,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,305,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.123,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,305,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.124,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,305,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.125,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,304,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.126,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,304,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.127,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,303,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.128,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,303,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.129,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,302,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.130,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,302,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.131,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,302,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.132,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,302,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.133,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,301,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.134,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,301,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.135,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,301,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.136,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,301,iroda,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.137,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,3K-02,Közlekedő,COMFORT_FAN_COIL,Eden,,Wind tipus,KEF76._._._.01.13.138,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,3K-02,Közlekedő,COMFORT_FAN_COIL,Eden,,Wind tipus,KBDP10040104001,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,3K-06,Közlekedő,COMFORT_FAN_COIL,Eden,,Wind tipus,76D201010104051,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,3K-06,Közlekedő,COMFORT_FAN_COIL,Eden,,Wind tipus,76D201010104053,INDOOR_UNIT_ABOVE_2_5_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,,3G-01,LIQUID_CHILLER,Clivet,,ME292,76D201020104055,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,,3G-01,LIQUID_CHILLER,Clivet,,ME292,76D201020104057,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,,3G-02,LIQUID_CHILLER,Clivet,,ME292,KEF76._.0.1.01.04.001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,3. emelet,,3G-02,LIQUID_CHILLER,Clivet,,ME292,KEF76._.0.1.01.04.002,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SEHVX64BAW,osztott rendszerű folyadékh. 1.,KBAP10040105001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SEHVX64BAW,osztott rendszerű folyadékh. 1.,KBAP10060105001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SEHVX64BAW,osztott rendszerű folyadékh. 2.,KBAP10090105001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SEHVX64BAW,osztott rendszerű folyadékh. 2.,KBAP10090105002,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 2/1.,KBAP10100105001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 2/1.,KBAP10100105002,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 2/2.,KEF76.A.T._.01.09.001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 2/2.,77A010010108001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 1/1.,77A010020108001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 1/1.,77A010030108001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 1/2.,77A010040108001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér I.,LIQUID_CHILLER,Daikin,Daikin SERHQ032BAW1,osztott rendszerű (kültéri) 1/2.,77A010050108001,LIQUID_CHILLER_50_TO_100_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010060108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010070108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010080108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010110108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010120108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010140108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010150108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,Tetőtér,,Padlástér II.,CONDENSER,Güntner,,RVV18/1-3.0,77A010170108001,CONDENSER_ABOVE_80_KW,2
"Budapest, Akadémia u. 3.",A0028,földszint,019,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,LG,,mono,77A010180108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,földszint,019,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,LG,,mono,77A010190108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,földszint,019,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,LG,,mono,77A010200108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,földszint,019,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,LG,,mono,77A010210108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,1. emelet,121,iroda,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,,77A010220108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,1. emelet,121,iroda,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,,77A010230108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,1. emelet,121,iroda,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,,77A010240108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,1. emelet,121,iroda,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,,77A010330108001,SPLIT_DUAL_MULTI_AC_ABOVE_10_KW,4
"Budapest, Akadémia u. 3.",A0028,földszint,019/a,rendező helyiség,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,multi,77A010340108001,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Akadémia u. 3.",A0028,földszint,019/a,rendező helyiség,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,multi,77A020180108001,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
